Identifier,project_url,general_description,objectives,beneficiaries,status,notes
P-CF-AAE-001,https://mapafrica.afdb.org/project/P-CF-AAE-001,,,,not_found,failed to fetch page
P-MA-AAC-001,https://mapafrica.afdb.org/project/P-MA-AAC-001,,,,not_found,failed to fetch page
P-ET-AA0-004,https://mapafrica.afdb.org/project/P-ET-AA0-004,,,,not_found,failed to fetch page
P-MG-AA0-014,https://mapafrica.afdb.org/project/P-MG-AA0-014,,,,not_found,failed to fetch page
P-BF-AA0-004,https://mapafrica.afdb.org/project/P-BF-AA0-004,,,,not_found,failed to fetch page
P-GQ-AAA-001,https://mapafrica.afdb.org/project/P-GQ-AAA-001,,,,not_found,failed to fetch page
P-LS-AA0-002,https://mapafrica.afdb.org/project/P-LS-AA0-002,,,,not_found,failed to fetch page
P-SO-AA0-003,https://mapafrica.afdb.org/project/P-SO-AA0-003,,,,not_found,failed to fetch page
P-MR-AAB-002,https://mapafrica.afdb.org/project/P-MR-AAB-002,,,,not_found,failed to fetch page
P-MZ-AA0-003,https://mapafrica.afdb.org/project/P-MZ-AA0-003,,,,not_found,failed to fetch page
P-CV-AB0-001,https://mapafrica.afdb.org/project/P-CV-AB0-001,,,,not_found,failed to fetch page
P-SL-AA0-002,https://mapafrica.afdb.org/project/P-SL-AA0-002,,,,not_found,failed to fetch page
P-ZR-AA0-008,https://mapafrica.afdb.org/project/P-ZR-AA0-008,,,,not_found,failed to fetch page
P-SN-AA0-001,https://mapafrica.afdb.org/project/P-SN-AA0-001,,,,not_found,failed to fetch page
P-LR-AA0-003,https://mapafrica.afdb.org/project/P-LR-AA0-003,,,,not_found,failed to fetch page
P-RW-AA0-004,https://mapafrica.afdb.org/project/P-RW-AA0-004,,,,not_found,failed to fetch page
P-BJ-AAE-002,https://mapafrica.afdb.org/project/P-BJ-AAE-002,,,,not_found,failed to fetch page
P-SD-AAG-002,https://mapafrica.afdb.org/project/P-SD-AAG-002,,,,not_found,failed to fetch page
P-CG-AA0-006,https://mapafrica.afdb.org/project/P-CG-AA0-006,,,,not_found,failed to fetch page
P-ST-AA0-001,https://mapafrica.afdb.org/project/P-ST-AA0-001,,,,not_found,failed to fetch page
P-TZ-AA0-014,https://mapafrica.afdb.org/project/P-TZ-AA0-014,,,,not_found,failed to fetch page
P-ZR-AA0-007,https://mapafrica.afdb.org/project/P-ZR-AA0-007,,,,not_found,failed to fetch page
P-MZ-AA0-002,https://mapafrica.afdb.org/project/P-MZ-AA0-002,,,,not_found,failed to fetch page
P-GN-AB0-003,https://mapafrica.afdb.org/project/P-GN-AB0-003,,,,not_found,failed to fetch page
P-ML-AA0-014,https://mapafrica.afdb.org/project/P-ML-AA0-014,,,,not_found,failed to fetch page
P-TG-AA0-002,https://mapafrica.afdb.org/project/P-TG-AA0-002,,,,not_found,failed to fetch page
P-SZ-AB0-001,https://mapafrica.afdb.org/project/P-SZ-AB0-001,,,,not_found,failed to fetch page
P-KE-AAG-001,https://mapafrica.afdb.org/project/P-KE-AAG-001,,,,not_found,failed to fetch page
P-KM-AA0-005,https://mapafrica.afdb.org/project/P-KM-AA0-005,,,,not_found,failed to fetch page
P-MG-AA0-016,https://mapafrica.afdb.org/project/P-MG-AA0-016,,,,not_found,failed to fetch page
P-BF-AB0-006,https://mapafrica.afdb.org/project/P-BF-AB0-006,,,,not_found,failed to fetch page
P-ML-AB0-001,https://mapafrica.afdb.org/project/P-ML-AB0-001,,,,not_found,failed to fetch page
P-SZ-AA0-004,https://mapafrica.afdb.org/project/P-SZ-AA0-004,,,,not_found,failed to fetch page
P-BI-AA0-003,https://mapafrica.afdb.org/project/P-BI-AA0-003,,,,not_found,failed to fetch page
P-TZ-AA0-013,https://mapafrica.afdb.org/project/P-TZ-AA0-013,,,,not_found,failed to fetch page
P-ET-AA0-002,https://mapafrica.afdb.org/project/P-ET-AA0-002,,,,not_found,failed to fetch page
P-RW-AA0-003,https://mapafrica.afdb.org/project/P-RW-AA0-003,,,,not_found,failed to fetch page
P-UG-AA0-017,https://mapafrica.afdb.org/project/P-UG-AA0-017,,,,not_found,failed to fetch page
P-MW-AB0-002,https://mapafrica.afdb.org/project/P-MW-AB0-002,,,,not_found,failed to fetch page
P-ML-AA0-001,https://mapafrica.afdb.org/project/P-ML-AA0-001,,,,not_found,failed to fetch page
P-KE-AA0-002,https://mapafrica.afdb.org/project/P-KE-AA0-002,,,,not_found,failed to fetch page
P-GH-AA0-011,https://mapafrica.afdb.org/project/P-GH-AA0-011,,,,not_found,failed to fetch page
P-MU-AA0-002,https://mapafrica.afdb.org/project/P-MU-AA0-002,,,,not_found,failed to fetch page
P-BF-AA0-003,https://mapafrica.afdb.org/project/P-BF-AA0-003,,,,not_found,failed to fetch page
P-ML-AA0-008,https://mapafrica.afdb.org/project/P-ML-AA0-008,,,,not_found,failed to fetch page
P-ET-AAE-002,https://mapafrica.afdb.org/project/P-ET-AAE-002,,,,not_found,failed to fetch page
P-TD-AA0-001,https://mapafrica.afdb.org/project/P-TD-AA0-001,,,,not_found,failed to fetch page
P-GA-AA0-002,https://mapafrica.afdb.org/project/P-GA-AA0-002,,,,not_found,failed to fetch page
P-SO-AAC-002,https://mapafrica.afdb.org/project/P-SO-AAC-002,,,,not_found,failed to fetch page
P-CF-AA0-003,https://mapafrica.afdb.org/project/P-CF-AA0-003,,,,not_found,failed to fetch page
P-GH-AA0-010,https://mapafrica.afdb.org/project/P-GH-AA0-010,,,,not_found,failed to fetch page
P-MR-AB0-001,https://mapafrica.afdb.org/project/P-MR-AB0-001,,,,not_found,failed to fetch page
P-LS-AA0-009,https://mapafrica.afdb.org/project/P-LS-AA0-009,,,,not_found,failed to fetch page
P-UG-AA0-015,https://mapafrica.afdb.org/project/P-UG-AA0-015,,,,not_found,failed to fetch page
P-GM-AA0-005,https://mapafrica.afdb.org/project/P-GM-AA0-005,,,,not_found,failed to fetch page
P-MA-AAC-005,https://mapafrica.afdb.org/project/P-MA-AAC-005,,,,not_found,failed to fetch page
P-RW-AA0-002,https://mapafrica.afdb.org/project/P-RW-AA0-002,,,,not_found,failed to fetch page
P-SZ-AAC-001,https://mapafrica.afdb.org/project/P-SZ-AAC-001,,,,not_found,failed to fetch page
P-ML-AAZ-001,https://mapafrica.afdb.org/project/P-ML-AAZ-001,,,,not_found,failed to fetch page
P-GH-AA0-008,https://mapafrica.afdb.org/project/P-GH-AA0-008,,,,not_found,failed to fetch page
P-SL-AAG-001,https://mapafrica.afdb.org/project/P-SL-AAG-001,,,,not_found,failed to fetch page
P-TZ-AA0-012,https://mapafrica.afdb.org/project/P-TZ-AA0-012,,,,not_found,failed to fetch page
P-BJ-AAC-001,https://mapafrica.afdb.org/project/P-BJ-AAC-001,,,,not_found,failed to fetch page
P-SO-AAC-001,https://mapafrica.afdb.org/project/P-SO-AAC-001,,,,not_found,failed to fetch page
P-ZM-AA0-009,https://mapafrica.afdb.org/project/P-ZM-AA0-009,,,,not_found,failed to fetch page
P-NG-AAA-001,https://mapafrica.afdb.org/project/P-NG-AAA-001,,,,not_found,failed to fetch page
P-SD-AZ0-001,https://mapafrica.afdb.org/project/P-SD-AZ0-001,,,,not_found,failed to fetch page
P-KE-AAG-002,https://mapafrica.afdb.org/project/P-KE-AAG-002,,,,not_found,failed to fetch page
P-TN-AAC-001,https://mapafrica.afdb.org/project/P-TN-AAC-001,,,,not_found,failed to fetch page
